success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,view_history,stimulus,button_pressed,stimulus_type,correct_answer,version,block_number,block_type,stimulus_displayed,memory_block_index,testing_id,bing_id
NA,stimuli-presentation,90,315642,0.0-29.0-1.3,SS1649106438604,204.69999992847443,NA,NA,32,500,704.6999999284744,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,630,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_02_A_a.gif,NA,2,bb580
NA,html-keyboard-response,91,316922,0.0-29.0-0.4,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,92,318075,0.0-29.0-1.4,SS1649106438604,237.10000002384186,NA,NA,32,500,737.1000000238419,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,630,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_02_A_a.gif,NA,2,bb580
NA,html-keyboard-response,93,318960,0.0-29.0-0.5,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,94,320067,0.0-29.0-1.5,SS1649106438604,196.10000002384186,NA,NA,32,500,696.1000000238419,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,630,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_02_A_a.gif,NA,2,bb580
NA,html-button-response,95,325973,0.0-30.0,SS1649106438604,5901.699999928474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,4,2,bb580
NA,instructions,96,329890,0.0-31.0,SS1649106438604,3913.399999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":3913.2000000476837}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,instructions,97,346118,0.0-32.0,SS1649106438604,16224.600000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":16224.299999952316}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,html-keyboard-response,98,347247,0.0-33.0-0.0,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,99,349445,0.0-33.0-1.0,SS1649106438604,1284.6000000238419,NA,NA,32,500,1784.600000023842,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_24_A_a.gif,NA,2,bb580
NA,html-keyboard-response,100,350350,0.0-33.0-0.1,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,101,352560,0.0-33.0-1.1,SS1649106438604,1299.8999999761581,NA,NA,32,500,1799.899999976158,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_07_A_a.gif,NA,2,bb580
NA,html-keyboard-response,102,353853,0.0-33.0-0.2,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,103,355409,0.0-33.0-1.2,SS1649106438604,638.8000000715256,NA,NA,32,500,1138.8000000715256,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_24_A_a.gif,NA,2,bb580
NA,html-keyboard-response,104,356712,0.0-33.0-0.3,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,105,357829,0.0-33.0-1.3,SS1649106438604,210.10000002384186,NA,NA,32,500,710.1000000238419,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_24_A_a.gif,NA,2,bb580
NA,html-keyboard-response,106,358930,0.0-33.0-0.4,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,107,359995,0.0-33.0-1.4,SS1649106438604,146.19999992847443,NA,NA,32,500,646.1999999284744,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_24_A_a.gif,NA,2,bb580
NA,html-keyboard-response,108,361022,0.0-33.0-0.5,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,109,363104,0.0-33.0-1.5,SS1649106438604,1176,NA,NA,32,500,1676,images/stimuli/complex_07_A_a.gif,images/stimuli/complex_24_A_a.gif,self_paced,850,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_24_A_a.gif,NA,2,bb580
NA,html-button-response,110,367328,0.0-34.0,SS1649106438604,4220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,5,2,bb580
NA,instructions,111,370140,0.0-35.0,SS1649106438604,2808.5999999046326,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2808.1999999284744}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,instructions,112,378823,0.0-36.0,SS1649106438604,8680.200000047684,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":8679.700000047684}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,html-keyboard-response,113,379714,0.0-37.0-0.0,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,114,381693,0.0-37.0-1.0,SS1649106438604,1062.7000000476837,NA,NA,32,500,1562.7000000476835,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_12_A_b.gif,NA,2,bb580
NA,html-keyboard-response,115,382669,0.0-37.0-0.1,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,116,383718,0.0-37.0-1.1,SS1649106438604,140,NA,NA,32,500,640,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_12_A_b.gif,NA,2,bb580
NA,html-keyboard-response,117,384804,0.0-37.0-0.2,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,118,386803,0.0-37.0-1.2,SS1649106438604,1084.1999999284744,NA,NA,32,500,1584.1999999284744,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_12_A_b.gif,NA,2,bb580
NA,html-keyboard-response,119,387798,0.0-37.0-0.3,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,120,388765,0.0-37.0-1.3,SS1649106438604,54.700000047683716,NA,NA,32,500,554.7000000476837,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_12_A_b.gif,NA,2,bb580
NA,html-keyboard-response,121,389785,0.0-37.0-0.4,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,122,391232,0.0-37.0-1.4,SS1649106438604,538.5999999046326,NA,NA,32,500,1038.5999999046326,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_12_A_b.gif,NA,2,bb580
NA,html-keyboard-response,123,392233,0.0-37.0-0.5,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,124,394398,0.0-37.0-1.5,SS1649106438604,1250.8999999761581,NA,NA,32,500,1750.899999976158,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_12_A_b.gif,self_paced,290,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,2,bb580
NA,html-button-response,125,398336,0.0-38.0,SS1649106438604,3933.7999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,6,2,bb580
NA,instructions,126,403437,0.0-39.0,SS1649106438604,5098.599999904633,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":5098}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,instructions,127,420137,0.0-40.0,SS1649106438604,16695.800000071526,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":16695.399999976158}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,html-keyboard-response,128,421353,0.0-41.0-0.0,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,129,423554,0.0-41.0-1.0,SS1649106438604,1290.2999999523163,NA,NA,32,500,1790.2999999523165,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_18_A_b.gif,NA,2,bb580
NA,html-keyboard-response,130,424624,0.0-41.0-0.1,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,131,426037,0.0-41.0-1.1,SS1649106438604,506.60000002384186,NA,NA,32,500,1006.600000023842,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_18_A_b.gif,NA,2,bb580
NA,html-keyboard-response,132,427187,0.0-41.0-0.2,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,133,428152,0.0-41.0-1.2,SS1649106438604,54.700000047683716,NA,NA,32,500,554.7000000476837,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_18_A_b.gif,NA,2,bb580
NA,html-keyboard-response,134,428963,0.0-41.0-0.3,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,135,430061,0.0-41.0-1.3,SS1649106438604,191,NA,NA,32,500,691,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_18_A_b.gif,NA,2,bb580
NA,html-keyboard-response,136,431342,0.0-41.0-0.4,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,137,433018,0.0-41.0-1.4,SS1649106438604,769.2999999523163,NA,NA,32,500,1269.2999999523165,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_18_A_b.gif,NA,2,bb580
NA,html-keyboard-response,138,433936,0.0-41.0-0.5,SS1649106438604,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,stimuli-presentation,139,435901,0.0-41.0-1.5,SS1649106438604,1056.2000000476837,NA,NA,32,500,1556.2000000476835,images/stimuli/complex_21_A_b.gif,images/stimuli/complex_18_A_b.gif,self_paced,990,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,2,bb580
NA,html-button-response,140,442020,0.0-42.0,SS1649106438604,6116.699999928474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,7,2,bb580
NA,instructions,141,445356,0.0-43.0,SS1649106438604,3333.399999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":3333.1999999284744}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
NA,instructions,142,486342,0.0-44.0,SS1649106438604,40984.60000002384,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":40984.39999997616}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
TRUE,fullscreen,143,487348,0.0-45.0,SS1649106438604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bb580
TRUE,fullscreen,0,1981,0.0-0.0,SS1649107163440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,demog-age,1,5304,0.0-1.0,SS1649107163440,3316.600000023842,"{""subject_id"":""03""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,2,20107,0.0-2.0,SS1649107163440,13881.399999976158,NA,NA,32,500,14381.399999976158,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,instructions,3,26059,0.0-3.0,SS1649107163440,5949.600000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":5948.5}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,4,41467,0.0-4.0,SS1649107163440,14493.899999976158,NA,NA,32,500,14993.899999976158,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,instructions,5,44690,0.0-5.0,SS1649107163440,3221.1999999284744,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":3220.6999999284744}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,instructions,6,61734,0.0-6.0,SS1649107163440,17042.600000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":17042.100000023842}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,7,62645,0.0-7.0-0.0,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,8,103903,0.0-7.0-1.0,SS1649107163440,40340.5,NA,NA,32,500,40840.5,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,9,105185,0.0-7.0-0.1,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,10,109812,0.0-7.0-1.1,SS1649107163440,3716.7000000476837,NA,NA,32,500,4216.700000047684,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,11,111047,0.0-7.0-0.2,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,12,112172,0.0-7.0-1.2,SS1649107163440,204.19999992847443,NA,NA,32,500,704.1999999284744,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-button-response,13,124867,0.0-8.0,SS1649107163440,12692.700000047684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_practice,left,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,14,125750,0.0-9.0-0.0,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,15,132568,0.0-9.0-1.0,SS1649107163440,5909.5,NA,NA,32,500,6409.5,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,16,133652,0.0-9.0-0.1,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,17,137529,0.0-9.0-1.1,SS1649107163440,2958.399999976158,NA,NA,32,500,3458.399999976158,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,18,138390,0.0-9.0-0.2,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,19,140138,0.0-9.0-1.2,SS1649107163440,837.1000000238419,NA,NA,32,500,1337.100000023842,images/stimuli/complex_17_A_a.gif,images/stimuli/complex_02_A_a.gif,self_paced,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-button-response,20,144395,0.0-10.0,SS1649107163440,4254.100000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_practice,right,NA,NA,NA,NA,NA,3,bb533
NA,instructions,21,178292,0.0-11.0,SS1649107163440,33895.89999997616,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":33895.300000071526}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,22,181626,0.0-12.0,SS1649107163440,2418,NA,NA,32,500,2918,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,html-keyboard-response,23,182922,0.0-13.0-0.0,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,24,194689,0.0-13.0-1.0,SS1649107163440,10855.799999952316,NA,NA,32,500,11355.799999952316,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_20_A_a.gif,self_paced,110,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_20_A_a.gif,NA,3,bb533
NA,html-keyboard-response,25,195549,0.0-13.0-0.1,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,26,197420,0.0-13.0-1.1,SS1649107163440,959.1999999284744,NA,NA,32,500,1459.1999999284744,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_20_A_a.gif,self_paced,110,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_20_A_a.gif,NA,3,bb533
NA,html-keyboard-response,27,198378,0.0-13.0-0.2,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,28,199644,0.0-13.0-1.2,SS1649107163440,357.89999997615814,NA,NA,32,500,857.8999999761581,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_20_A_a.gif,self_paced,110,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_20_A_a.gif,NA,3,bb533
NA,html-keyboard-response,29,200554,0.0-13.0-0.3,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
NA,stimuli-presentation,30,203195,0.0-13.0-1.3,SS1649107163440,1732.6000000238419,NA,NA,32,500,2232.600000023842,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_20_A_a.gif,self_paced,110,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_06_A_b.gif,NA,3,bb533
NA,html-keyboard-response,31,204036,0.0-13.0-0.4,SS1649107163440,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,3,bb533
